doc_id,topic,association
uuid-8866298976ec4572bf93df06bf899b63,,0
uuid-36432804ebe644449f03951e04f8bb63,,0
uuid-8729624460d947a9bf58424d21e08746,,0
uuid-c44ae580ae0b4838975c62849c86e66b,,0
uuid-193a986e4bf24c1b9b873544342f09fb,,0
uuid-6e06b09e4b1048cfb6ff32c940ec78fb,,0
uuid-9c34bf67b84741ababe9bdedf1a6462e,,0
uuid-cc578531544e49cb82bca53c3f0b4ab3,,0
uuid-26106b6b598342428e7986a2fe96f4fe,,0
uuid-e59d237e65db418aaaa57ebab79da1df,,0
uuid-bddc6492d7f146eea2fcd2dedc73250a,,0
uuid-00028a204d044c0e8ac8e15e70db1bd3,,0
uuid-51224a193901486e877335660c220716,,0
uuid-4638a0356c984b51bce1ea6f69e2e154,,0
uuid-c8897c81c5d8447db47db690910302c8,,0
uuid-b20975d8a8c747dbbf80e4d66de16b07,,0
uuid-2bc6136d13eb45ec9863d4ec1040dc3e,,0
uuid-5f997f99adee44ce8407eef0686cf551,,0
uuid-0074e4eedefb48b681ad54f406f1e26c,,0
uuid-e6036b15467f46ffa6876821a4eb0345,,0
uuid-9a46ee6421f845ad8ded8e803bcadcb9,,0
uuid-5f531facdc064067aa2c8c81cc8cf8fe,,0
uuid-985fb86ace194e4eac4d05d867ede682,,0
uuid-0703aef6f72d481196156c40b2a8ca84,,0
uuid-c1c1b07eab664d3cadd0f9804de99785,,0
uuid-458e66b672ef4a939dfaf9c4dac0e294,,0
uuid-49a6a0498efe4aafb8a21a9218d58a8d,,0
uuid-59c10464d2b24ca0917f8b343aba5d59,,0
uuid-15d7a79f281f48da9ab70edc92ca26cc,,0
uuid-3c4fe904f2e34d30ba71a2fc6637dd04,,0
uuid-3ebf4683271848288500a17fb40ee667,,0
uuid-1cf3a539c733448fbd2079481f71ef7a,,0
uuid-86352ff0769f448e9feae5f1c997afbf,,0
uuid-6b02cc59df4d451f8a4f1fbc2c114cc8,,0
uuid-d01b33c8cf1f4120b71255c3f80b2210,,0
uuid-b84be3b64de140b0939e10b94ae6abc0,,0
uuid-089f17eff5514e608dbebb4269534763,,0
uuid-bc7731b37ee24fa5b4dab10bd634a6a5,,0
uuid-dcc08dcfeb164fcdaee5bce058887dbc,,0
uuid-01290f657d2c4c988b7dd5bec5bbc499,,0
uuid-6a83edd30fb2404193cfabf01c8f7131,,0
uuid-ca726816414043658cc8db6a7732cfcd,,0
uuid-038bf20585b142529d488d83431174b9,,0
uuid-6b2988627c5441df99f69df4dc0086f8,,0
uuid-3822454bd0f14b729861c39bccffa938,,0
uuid-4c79ed4c02db4d29989a64814bcde07f,,0
uuid-8da062bf60f548269474fcc386b1f0d1,,0
uuid-0a2510a14ed24cc89cbb48dd5e332b86,,0
uuid-6f19a902b97c477b9deeb563d033d054,,0
uuid-fb41f2ca692f450a8e1116de94a5762e,,0
uuid-24ef48754f484792ad39f9fb25f42046,,0
uuid-395d8b12dd1b45309f2715e8e7312cdb,,0
uuid-1b3c985abc0543f6a76510bf66dd3d14,,0
uuid-5dabda219ab54aa68c09a898e06981e6,,0
uuid-7d48860515054942b67838a48f5f4279,,0
uuid-cf3da958700e433dae2cd1d2e7953940,,0
uuid-d1ad593dcde8424da90d04ca4479c0fc,,0
uuid-1d6fc246548840998cb9ea0eaf725cc1,,0
uuid-8650ad00d5144292964dc90123d8c874,,0
uuid-f11ba2686d4c40049a1f219117b5d40f,,0
